Entity1,Entity2,y_true,ChatGPT40-mini_baseline_y_pred,WebRag_y_pred
"Title: Samsung Galaxy A51 4GB 128GB 6.5″ Azul Price: 299 EUR Description: Octa Core, 4GB, 128GB, 6.5"", 48 + 12 + 5 + 5 MP, 32 MP, NFC","Title: Smartfon Samsung Galaxy A51 czarny, 6.5"", Super AMOLED, 1080 x 2400, Exynos, 9611, Internal RAM 4GB, 128GB, microSD, Dual SIM Price: 1529.00 PLN",0,1,1
"Title: Tudor Heritage Black Bay Black Dial Men's Watch Price: R 69,900.00 ZAR",Title: Tudor Black Bay PO1 42mm Price: 2990.00 GBP Description: 200m WaterproofSelf-winding Movement5 Year Warranty,1,0,0
"Brand: Garmin Title: Garmin 010-01872-00 Striker Plus 5Cv with Cv20-TM transducer, 5 inches Price: 299.99 USD Description: The STRIKER Plus 5cv fishfinder with a bright 5” display and built-in GPS features Garmin CHIRP traditional sonar, Garmin CHIRP ClearVü scanning sonar and Quickdraw Contours map drawing software, which stores up to 2 million acres of content with 1’ contours. The built-in GPS lets you mark and navigate to waypoints and shows your boat’s speed.Includes transducer for built-in Garmin CHIRP traditional sonar plus CHIRP ClearVü scanning sonar. Built-in Garmin quickdraw contours mapping software lets you create and store maps with 1' contours for up to 2 million acres.","Title: STRIKER™ Plus 5cv With GT20-TM transducer Price: 399.00 EUR Description: 5” GPS Fishfinder with Industry-leading Sonar and Quickdraw Contours Mapping SoftwareIncludes transducer for built-in Garmin CHIRP traditional sonar plus CHIRP ClearVü scanning sonarBuilt-in Garmin Quickdraw™ Contours mapping software lets you create and store maps with 1-foot contours for up to 2 million acresBuilt-in GPS lets you mark waypoints, create routes and view boat’s speedBright, sunlight-readable 5” display and intuitive user interfaceRugged design for every fishing environmentRead MoreThe STRIKER™Plus 5cv fishfinder with a bright 5” display and built-in GPS features Garmin CHIRP traditional sonar, Garmin CHIRP ClearVü™scanning sonar andQuickdraw Contoursmap drawing software, which stores up to 2 million acres of content with 1-foot contours. Built-in GPS lets you mark and navigate to waypoints and shows your boat’s speed.Garmin Quickdraw ContoursNobody knows the waters you fish better than you and your fellow fishermen. While you are trolling the shorelines and the depths, Quickdraw Contours mapping software creates HD fishing maps of the places you’ve been. No special knowledge is required. STRIKER™ Plus 5cv can now store up to 2 million acres of your Quickdraw Contours maps with 1-foot contours. CHIRP ClearVü ClarityThe STRIKER™Plus 5cv fishfinder includes Garmin CHIRP technology combined with Garmin ClearVü™scanning sonar for a nearly photographic, wide image of what passes below your boat. You clearly see structure, submerged objects and fish. Paired with Garmin CHIRP traditional sonar for remarkable target separation, this transducer will help you catch more fish.GPS FishfinderThe built-in, high-sensitivity GPS finds and maintains your position anywhere you go on the water. The GPS allows you to mark waypoints for different locations. So, if the fish are biting in one spot, you can mark it, and return to it on your next trip. Mark docks, boat ramps and other locations on the lake, and create routes back to them for your next trip. GPS also allows STRIKER™ Plus 5cv to show your speed on screen, so you can be sure you’re trolling at the right speed for the lure you’re using or in wake-controlled areas.Built for YouThe STRIKER™ Plus 5cv fishfinder makes fishing a breeze, and it’s built to work in any environment. The bright, sunlight-readable display gives you a clear view of what is below your boat, even on the brightest days. And the larger screen gives you a better view of what is happening below the boat. The intuitive user interface makes it simple to navigate to whatever feature you need, so you are ready for anything on the water.AVAILABLE ACCESSORIESAdd to Wishlist4-pin Transducer Extension CableRead moreAdd to WishlistPower Data Cable (4-pin)€25.00Add to cartAdd to WishlistProtective Cover (STRIKER™ Plus 5cv sv)€24.00Add to cartAdd to WishlistTilt Swivel Mount€24.00Add to cartAdd to Wishlist6-pin Transducer to 4-pin Sounder Adapter Cable€19.00Add to cartAdd to Wishlist8-pin Transducer to 4-pin Sounder Adapter Cable€23.99Add to cart",0,1,1
Brand: Shimano Title: Shimano Shimano M540 SPD Pedal W Cleats Price: 79.99 USD Description: Shimano M540 SPD bike pedals feature an open pattern that helps shed mud for worry free riding,Title: Shimano pedaal spd pdm-520s zilver Price: 37.994001 EUR,0,1,0
Title: Go Professional Cases DJI Mavic 2 Pro Zoom Hard Case Price: 129.00 USD Description: Protect your drone with a hard caseDJI has a new great protective case for the Mavic 2 with the Smart Controller. This fantastic addition drastically changes the accessories for the case configuration. We have completely redesigned our case to meet the needs.,"Title: Go Professional - DJI Mavic 2 Pro Zoom w  Smart Controller Price: 29800 AUD Description: The Mavic 2 Pro Zoom is a powerful and portable cinematic tool, and the Smart Controller provides a large screen to view your dolly zooms live in stunning HD and removes the battery burden from your smartphone. The Go Professional carefully crafted design provides maximum protection for that precious screen without compromising storage or protection for other components. This case provides the best protection and use of space in the most compact case solution on the market, so your Mavic and smart controller can travel easily.",1,0,0
"Brand: Flash Title: 30\"" High Silver Metal Barstool with Back and Wood Seat Price: 83.65 USD Description: Call VQV Interior Design Specialists Now 877-878-8770 to find the furniture and accessories you need... with Savings up to 70%.","Title: Flash Furniture CH-31320-30-OR-GG 30'' High Backless Orange Metal Indoor-Outdoor Barstool with Square Seat Price: 47.99 USD Description: The clean lines and simple design of this square, industrial style barstool will look great on your outdoor patio or inside your bar restaurant.This stylish metal stool has a cross brace under the seat for added support and stability. Plastic bumpers on the cross brace protect the stool's finish when stacking these stools. A drain hole in the center of the seat allows water to drain, preventing rust. The lower support brace doubles as a footrest, and plastic floor glides protect your floor by sliding smoothly when moving it. Galvanized steel construction and a powder coat finish ensure durability and easy maintenance.Designed for both commercial and residential use, this trend-setting barstool is a great choice for your restaurant's outdoor dining area or your home bar. [CH-31320-30-OR-GG] Product Features Stackable Industrial Style Modern Stool500 lb. Weight CapacityStacks 4 to 8 HighBackless DesignDrain Hole in SeatSeat Size: 12''WOrange Powder Coat FinishGalvanized Steel ConstructionCross Brace under seat provides extra stabilityPlastic Caps on cross brace protect finish when stackedFootrestProtective Plastic Floor GlidesLightweight DesignDesigned for Indoor and Outdoor UseDesigned for Commercial and Residential UseArms:Big and Tall:Material: Galvanized Steel, Metal, PlasticFrame Material: MetalSeat Material: MetalReturnable: YesFrame Color: OrangeSeat Color: Orange Product Dimensions: Seat-Size: 12\""W x 12\""DSeat Height: 30\""HOverall Dimension: 17\""W x 17\""D x 30\""H",1,0,0
Title: Disco Duro Externo Seagate Backup Plus Slim - 2TB - USB 3.0 - Mac Win - Plata Price: 1859.00 MXN,Title: 2TB Backup Plus Slim - Red Price: 119.99 NZD Description: Textured metal finish fits in with modern lifestyle elements.,0,0,1
"Title: Seagate IronWolf Pro ST8000NE0004 disco duro interno 3.5\"" 8000 GB Serial ATA III Price: 337.48 EUR Description: Seagate IronWolf Pro ST8000NE0004, 3.5\"", 8000 GB, 7200 RPM","Title: Seagate IronWolf Pro 10 To Price: 359.99 EUR Description: Disque dur 3.5"" - 7200 tpm - 256 Mo - SATA III - Bulk",0,1,0
"Title: Tissot T-Race Cycling Dark Blue Mens Watch Price: 4.15E2 GBP Description: This stand out piece is included in the T-Race Cycling collection and displays an effortless all-round memorable silhouette. This quartz men’s watch is designed for those who want both elegance and performance. The watch features a textured bronze dial with a contrasting and striking mix of white Arabic numerals and batons, complete with white and blue luminous skeleton hands and a small date window at the 4 o'clock. Featuring three chronograph dials, 30-minutes and 1 10 of a second counters, central 60-seconds chronograph hand, ADD and SPLIT functions. The dial is set in a handsome polished stainless steel case with with a fixed aluminum outer tachymeter bezel encased with a blue boarder. Protective sapphire glass, with anti-reflective coating. Finished with a solid blue and black silicone strap and standard pin buckle.Official Stockists: YesRange: T-RaceModel: T1114173744106Gender: MensBracelet Material: SiliconeMovement: QuartzDial Colour: BronzeCase Size: 44.50mmCase Material: Stainless Steel, Black and Grey PVD platedWater Resistance: 100mWarranty: 2 Year","Title: Tissot T111.417.37.441.04 T-Race Cycling Chronograph Black PVD 44mm Price: 11820000 VND Description: The Tissot T-Race Cycling celebrates our passion for cycling and is a must-have for all cycling fans ! This sporty watch features many details inspired by racing bikes and there are several choices of colours. The pushers look and operate like brake levers. The colour stripes on the straps and the lugs depict the fork of the bike with the wheel running through in black. Water resistance up to a pressure of 10 bar (100 m   330 ft) Case Material 316L stainless steel case with grey and black PVD coating with carbon composite Length 44.5 Width 44.5 Thickness 11.4 Case options Aluminium bezel, Engraved case back Crystal Scratch-resistant sapphire crystal Dial color bronze Movement Swiss quartz Model ETA G10.212 Caliber 13 1 4''' Caliber Diameter (mm): 29,8 Jewels 4 Battery battery type Renata 394 Dial HMsSD Functions 30-minutes and 1 10 of a second counters, central 60-seconds chronograph hand, ADD and SPLIT functions Strap details Silicone Strap color Black, Orange, grey",0,1,0
"Title: Monitor Asus 15,6"" MB16AP ZenScreen GO Portable USB Type-C Price: 1681.16 PLN","Brand: Asus Title: ASUS LCD 15.6\"" MB16AHP 1920x1080 ZenScreen Go USB Type-C Portable IPS 4h batt Micro-HDMI Foldablecase Auto-Rotate REPRO Price: 11025 Kč Description: ASUS MT ZenScreen Go MB16AHP 15.6\"" USB Type-C Portable Monitor, FHD (1920x1080), IPS, up to 4 hours battery, Micro-HDMI, Foldable Smart case, Auto-Rotate https:  www.asus.com Monitors ZenScreen-MB16AHP  DisplayPanel Size:Wide Screen 15.6\""(39.6cm) 16:9Panel Type :IPSTrue Resolution :1920x1080Display Viewing Area(HxV) :344.16 x 193.59 mmDisplay Surface :Non-glarePixel Pitch :0.179 mmBrightness(Max) :250 cd ?Contrast Ratio (Max) :700:1Flicker freeVideo FeatureSPLENDID Video Preset Modes :8 Modes (sRGB Mode Scenery Mode Theater Mode Standard Mode Night View Mode Game Mode Reading Mode Darkroom Mode)QuickFit (modes) :Yes (Alignment Grid Photo Modes)GamePlus(modes) :Yes (Crosshair Timer)Low Blue Light :YesHDCP support :YesAuto-rotate :YesDisplay WidgetAudio FeaturesStereo Speakers :1W x 2 Stereo RMSConvenient Hotkeyinput deviceI O PortsSignal Input :USB Type-C , Micro HDMIPower ConsumptionPower Consumption(Typical):",0,0,0
"Brand: APC Title: APC Smart-UPS XL 48V Battery Pack - battery enclosure - Lead Acid Price: 610.81 GBP Description: Product InformationAPC sets the standard in its industry for quality, innovation and support. Its comprehensive solutions, which are designed for both home and corporate environments, improve the manageability, availability and performance of sensitive electronic, network, communications and industrial equipment of all sizes. The mission of APC is to improve the manageability, availability, and performance of information and communication systems through rapid development and delivery of innovative solutions to real customer problems.¤¤PRODUCT FEATURES:¤¤Cascading capabilities;¤¤Hot Pluggable Operation;¤¤Hot Swap Batteries;¤¤Intelligent battery management;¤¤Rack Mount.Show more;",Title: APC Smart-UPS XL 48V Battery Pack Tower Rack Convertible,0,1,1
"Title: Optimum Nutrition Gold Standard 100% Whey 5 lbs 73 Servings FREE SHIPPING Price: 59.99 USD Description: Optimum NutritionGold Standard 100% Whey 5 lbsWhey Protein Isolates (WPI) are the purest form of whey protein that currently exists. WPIs are costly to use, but the rate among the best proteins that money can buy. That's why they're the first ingredient you read on the Gold Standard 100% Whey label. By using WPI as the primary ingredient along with premium ultra-filtered whey protein concentrate (WPC), we're able to pack 24 grams of protein into every serving. ON's attention to detail also extends to mixability. This superior quality powder has been instant to mix easily using a shaker cup or just a glass and spoon. There's no doubt that this is the standard by which all other whey proteins are measured.Whey Protein Isolate (WPI) Main IngredientWhey Protein Microfractions from Whey Protein Isolates & Ultra-Filtered Whey Protein ConcentrateOver 4 Grams of Glutamine & Glutamic Acid in Each ServingMore Than 5 Grams of the Naturally Occurring Branched Chain Amino Acids (BCAAs) Leucine, Isoleucine, and Valine in Each ServingThe \""Gold Standard\"" for Protein Quality","Title: Optimum Nutrition Gold Standard Whey Protein Powder Price: 54.99 GBP Description: From runners to rugby players and tennis players to triathletes, whenever any type of athlete trains or competes their muscles need preparing and repairing to put them in the best shape next time out.Help kick starts your muscle growth with Optimum Nutrition’s Gold Standard 100% Whey. The world’s #1 selling whey protein powder delivers24 grams of protein with low levels of fat and 120 calories.5.5 grams of naturally occurring BCAA in each serving4 g glutamine & glutamine acidIngredientsProtein Blend (Whey Protein Isolates*, [Contains Emulsifier: Soy Lecithin], Whey Protein Concentrate*, Whey Peptides*), Flavorings, Cookie Biscuit Crumbs, Wheat Flour, Sugar, All-Vegetable Shortening, Reduced Fat Cocoa Powder, Salt, Raising Agent [Sodium Bicarbonate]), Salt, Stabilizers (Carrageenan, Guar Gum), Sweeteners (Sucralose, Acesulfame Potassium), Enzyme Complex (Amylase, Protease, Cellulase, Beta-D-Galactosidase, Lipase).Ingredients and nutritional values mayvary slightly depending on flavour.NutritionCalories111 KCALProtein24 GCarbohydrate2.4GOf Which Sugars1.3 GFat0.8GOf WhichSaturates0.5 GFibre0.1 GIngredients and nutritional values mayvaryslightly depending on flavour.",0,1,1
Title: 1TB Backup Plus Slim - Blue Price: 99.99 NZD Description: Textured metal finish fits in with modern lifestyle elements.,"Brand: Seagate Title: EXT 1TB SG BACKUP+SLIM RED Price: 106.18 BGN Description: SEAGATE HDD 1TB EXT USB3.0 2.5\"" RED",0,0,1
"Brand: Omega Title: Omega Seamaster Planet Ocean 600 M Co-Axial Master Chronometer 39,5mm Price: 4025.862069 EUR",Title: AAA Replica Omega Seamaster Planet Ocean 600M Co-Axial 39.5 Master Chronometer Watch 215.33.40.20.03.001 Description: AAA Replica Omega Seamaster Planet Ocean 600M Co-Axial 39.5 Master Chronometer Watch 215.33.40.20.03.001 for sale from China with good prices.,1,0,0
Brand: SAMSUNG Title: Samsung MZ-75E120B-AM 120GB SATA SSD Price: 109 USD,Title: SSD Samsung 850 EVO 120GB 2.5 Price: 0 VND Description: SSD Samsung 850 EVO 120GB 2.5-Inch SATA III,1,1,1
"Brand: aylamart.com Title: Anker Soundcore Liberty Neo TWS True Wireless Earphones With Bluetooth 5.0, Sports Sweatproof, and Noise Isolation,2019 Upgraded Price: 70.00 USD Description: Expertly Tuned Graphene DriversSound produced via graphene drivers boastsdramatically enhanced clarity—allowing you tohear every delicate detail and nuance. ​BassUp TechnologyOur exclusive technology uses a customizedalgorithm to perform real-time analysis on your music and intensify the low frequencies for up to 43% more bass.​Fully SweatproofKeep playing, running, and dancing in any conditions. Liberty Neo wireless earbuds effortlessly resist sweat and rain,and can even be rinsed clean under the tap.​Unbreakable ConnectivityLiberty Neo utilizes satellite technology; in the form of an LDS antenna; and Bluetooth 5.0 to create a seriously strong connection. Get steady, skip-free audio even in busy spaces.​Rock-Solid FitSoundcore’s proprietary GripFit technology keeps the wireless earbuds sitting securely in your ears—even when you’re running for a bus or pushing your limits at the gym. Simply slide in and twist to lock.​Wider SoundstageLiberty Neo’s graphene drivers oscillate with extreme precision to bring you sound with extraordinary accuracy and an ultra-realistic listening experience.Exceptional ClaritySound produced via graphene drivers boasts dramatically enhanced clarity—allowing you to hear every delicate detail and nuance.​Lightweight BuildEach earbud weighs just 0.2 oz to ensureyou enjoy a fatigue-free experience, no matter how long you listen.Exceptional ComfortWe’ve analyzed thousands of ears of and put our wireless earbudsthrough rigorous testing to create an ergonomic design that fits ears of all shapes and sizes.​Customize Your LibertyLiberty Neo is supplied with a plethoraof accessories so you can tailor the perfect fit. Choose from 4 sets of EarTips and EarWings.​ Expertly Tuned Graphene DriversAs graphene’s earliest pioneers, we have used our experience to create a new driver for Liberty Neo wireless earbuds that takes full advantage of the material’s remarkable properties. 100 times harder than steel and 35% lighter than traditional driver diaphragms, it oscillates with extreme precision to give your music a wider soundstage with exceptional accuracy and crystal-clear clarity across the entire frequency range.Bass you can feelour exclusive BASSUP technology analyzes your Audio’s low frequencies in real-time and instantly increases the Bass by up to 43%. stop simply listening to your music, and start really feeling it.Unbreakable ConnectivityAn external antenna combines with Bluetooth 5. 0 to create an almost unbreakable link between your wireless earbuds and your device—even in busy places. And they featureIPX7 protectionsweat guard protection creates a watertight barrier for the wireless earbuds against rain and sweat. It even resists water from the tap when you’re washing away the sweat after a hardcore workout.Rock-Solid FitSound core's proprietary Grip Fit technology enables wireless earbuds to sit securely and comfortably in your ears—simply slide in and twist to lock. Take on an intense workout or navigate city streets knowing your earbuds will stay firmly in place.Ultra-lightweighteach earbud weighs just 0. 2 oz. To ensure you enjoy a fatigue-free experience, no matter how long you listen.Power a week of listeningusing our Anker Heritage and high-efficiency power cells, Liberty Neo delivers over 5 hours of wireless playtime from a single charge and an extra 15 hours from the compact charging case.","Title: Wireless Sweatproof Mini Earphones with Microphone Price: 69.69 USD Description: Item Type: Earphones Material: Plastic, Resin Bluetooth: Yes Waterproof:Yes Sensitivity:123dB Microphone:YesPackage Includes: 1 Pair x Earphones",1,0,0
"Title: Camera PTZ IP, 2MP, Ultra LOW LIght, Zoom optic 25X, IR 100 metri Price: 1.4255E3 RON Description: SpecificatiiModel   producator HIKVISION Zoom Optic 15X, digital 16X Senzor 1 2.8\"" Progressive Scan CMOS Rezolutie 1920(H)x1080(V) Lentila 4.8~120mm, zoom optic 25X, unghi vizualizare 57.6° - 2.5° Iluminare minima Color: 0.005Lux; B W: 0.001Lux@, 0 Lux IR porni","Title: HIKVISION DS-2DE4A225IW-DE 2MP IP-POE MINI PTZ 25X ZOOM 50M IR Description: The Hikvision DS-2DE4A225IW-DE is a 2MP Mini PTZ camera with a 5mm - 75mm lens that allows optical zooming up to 25x. This camera has infra-red LEDs that are effective up to 50m and also works in ultra low light environments by using a range of image enhancing features: wide dynamic range (WDR), highlight back light compensation (HLC BLC), 3D digital noise reduction technology (3D DNR) and electronic image stabilization",0,0,0
"Title: Card Art Window 2, Dutch Doobadoo 470.713.307 Price: 2.75",Title: Dutch Doobadoo Dutch Card Art Stencil Window A4 Price: 4.95 EUR,1,1,0
"Title: Go Professional - DJI Mavic 2 Pro Zoom w  Smart Controller Price: 29800 AUD Description: The Mavic 2 Pro Zoom is a powerful and portable cinematic tool, and the Smart Controller provides a large screen to view your dolly zooms live in stunning HD and removes the battery burden from your smartphone. The Go Professional carefully crafted design provides maximum protection for that precious screen without compromising storage or protection for other components. This case provides the best protection and use of space in the most compact case solution on the market, so your Mavic and smart controller can travel easily.",Title: DJI Drone CP.MA.00000033.01 Mavic 2 Zoom + Smart Controller Bundle Retail Price: 1779.00 USD Description: MAVIC 2 ZOOM24-48 mm Optical Zoom CameraUltimate Flexibility12 MP 1 2.3 CMOS Sensor48 MP Super Resolution Photo4x Lossless Zoom FHD VideoDolly ZoomMavic 2 ZoomPowered by a 1 2.3-inch 12-megapixel sensor with up to 4x zoom¸ including a 2x optical zo,0,0,1
"Title: 2.27KG - 5.0LB   Strawberry Banana Price: 9.995E1 AUD Description: OPTIMUM NUTRITION 100% WHEY GOLD STANDARD100% Whey Gold Standard is a lean protein blend from Optimum Nutrition.It uses a blend of whey protein isolate, whey protein concentrate and whey peptides to produce a product that is a high protein, low carbohydrate and low fat.Each scoop packs 24g protein,5.5g BCAA’s and over 4g of glutamine for a very versatile protein powder.Whey protein is naturally high in amino acids, in particular, leucine. This is a key amino acid for triggering protein synthesis.Whey is also very similar to human tissue making it very easy for us to utilise.This mixes with ease, tastes fantastic and offers excellent value for money. With 4 sizes and 17 flavours to choose from, there is something for everyone.Optimum also went the extra mile adding digestive enzymes to every scoop to ensure it breaks down and absorbs without any upset stomachs.Whole food is still the king when it comes to nutrient intake. That being said there are times throughout the day a faster-digesting source can be of benefit. First thing in the morning and post-workout are times when protein intake is very important. Demand is very high and a fast-acting protein source is required. Whey protein is ideal at this time. High in amino acids and easily digested this speeds up the recovery process.HOW DO I USE 100% WHEY GOLD STANDARD?Mix 1 serving of Gold Standard 100% Whey in 300ml water in the morning with breakfast and again post-workout. These are times our bodies require a faster acting protein source.HOW MUCH DOES IT COST?100% Whey Gold Standard is $99.95 and has 74 serves making it $1.35 serve. This is for the 5lb 2.27kg size of the product. The bigger size offers even better value for money!SHOULD I USE ANYTHING ELSE WITH THIS FOR BEST RESULTS?If your goal is to increase muscle size and strength we’d recommend taking creatine aswell. Simply add 10gm to your post-workout shake","Title: 2.27KG - 5.0LB   Strawberry Price: 9.995E1 AUD Description: OPTIMUM NUTRITION 100% WHEY GOLD STANDARD100% Whey Gold Standard is a lean protein blend from Optimum Nutrition.It uses a blend of whey protein isolate, whey protein concentrate and whey peptides to produce a product that is a high protein, low carbohydrate and low fat.Each scoop packs 24g protein,5.5g BCAA’s and over 4g of glutamine for a very versatile protein powder.Whey protein is naturally high in amino acids, in particular, leucine. This is a key amino acid for triggering protein synthesis.Whey is also very similar to human tissue making it very easy for us to utilise.This mixes with ease, tastes fantastic and offers excellent value for money. With 4 sizes and 17 flavours to choose from, there is something for everyone.Optimum also went the extra mile adding digestive enzymes to every scoop to ensure it breaks down and absorbs without any upset stomachs.Whole food is still the king when it comes to nutrient intake. That being said there are times throughout the day a faster-digesting source can be of benefit. First thing in the morning and post-workout are times when protein intake is very important. Demand is very high and a fast-acting protein source is required. Whey protein is ideal at this time. High in amino acids and easily digested this speeds up the recovery process.HOW DO I USE 100% WHEY GOLD STANDARD?Mix 1 serving of Gold Standard 100% Whey in 300ml water in the morning with breakfast and again post-workout. These are times our bodies require a faster acting protein source.HOW MUCH DOES IT COST?100% Whey Gold Standard is $99.95 and has 74 serves making it $1.35 serve. This is for the 5lb 2.27kg size of the product. The bigger size offers even better value for money!SHOULD I USE ANYTHING ELSE WITH THIS FOR BEST RESULTS?If your goal is to increase muscle size and strength we’d recommend taking creatine aswell. Simply add 10gm to your post-workout shake",0,1,1
Title: APC Smart-UPS XL 48V Battery Pack - Battery enclosure - 48 V - 2 x Lead Acid- 5U Price: 9.055E2 EUR Description: APC SUA48XLBP APC Smart-UPS XL 48V Battery Pack - Battery enclosure - 48 V - 2 x Lead Acid- 5UAPC Smart-UPS XL 48V Battery Pack - Battery enclosure - 48 V - 2 x Lead Acid- 5UFeatures:-Cascading capabilities. -Hot Swap Batteries. -Intelligent battery management.Energy managementOutput power capacity (VA)3000 VANominal input voltage48 VNominal output voltage48 VBattery technologySealed Lead AcidTechnical detailsOutput power2200 WColourColour of productBlackWeight & dimensionsDimensions W x D x H196 x 503 x 432 mmWeight & dimensionsWeight66360 gEnvironmental conditionsOperating temperature range (T-T)0 - 40 °COperating relative humidity range0 - 95 %Operating altitude0 - 3000 mStorage temperature range (T-T)-15 - 45 °CStorage relative humidity range0 - 95 %Non-operating altitude0 - 15000 mAPC Smart-UPS XL 48V Battery Pack - Battery enclosure - 48 V - 2 x Lead Acid- 5U,"Brand: APC Title: APC Smart-UPS XL 48V Battery Pack - battery enclosure - Lead Acid Price: 610.81 GBP Description: Product InformationAPC sets the standard in its industry for quality, innovation and support. Its comprehensive solutions, which are designed for both home and corporate environments, improve the manageability, availability and performance of sensitive electronic, network, communications and industrial equipment of all sizes. The mission of APC is to improve the manageability, availability, and performance of information and communication systems through rapid development and delivery of innovative solutions to real customer problems.¤¤PRODUCT FEATURES:¤¤Cascading capabilities;¤¤Hot Pluggable Operation;¤¤Hot Swap Batteries;¤¤Intelligent battery management;¤¤Rack Mount.Show more;",0,1,1
"Title: 2.27KG - 5.0LB   White Chocolate Price: 8.995E1 AUD Description: OPTIMUM NUTRITION 100% WHEY GOLD STANDARD100% Whey Gold Standard is a lean protein blend from Optimum Nutrition.It uses a blend of whey protein isolate, whey protein concentrate and whey peptides to produce a product that is a high protein, low carbohydrate and low fat.Each scoop packs 24g protein,5.5g BCAA’s and over 4g of glutamine for a very versatile protein powder.Whey protein is naturally high in amino acids, in particular, leucine. This is a key amino acid for triggering protein synthesis.Whey is also very similar to human tissue making it very easy for us to utilise.This mixes with ease, tastes fantastic and offers excellent value for money. With 4 sizes and 17 flavours to choose from, there is something for everyone.Optimum also went the extra mile adding digestive enzymes to every scoop to ensure it breaks down and absorbs without any upset stomachs.Whole food is still the king when it comes to nutrient intake. That being said there are times throughout the day a faster-digesting source can be of benefit. First thing in the morning and post-workout are times when protein intake is very important. Demand is very high and a fast-acting protein source is required. Whey protein is ideal at this time. High in amino acids and easily digested this speeds up the recovery process.HOW DO I USE 100% WHEY GOLD STANDARD?Mix 1 serving of Gold Standard 100% Whey in 300ml water in the morning with breakfast and again post-workout. These are times our bodies require a faster acting protein source.HOW MUCH DOES IT COST?100% Whey Gold Standard is $99.95 and has 74 serves making it $1.35 serve. This is for the 5lb 2.27kg size of the product. The bigger size offers even better value for money!SHOULD I USE ANYTHING ELSE WITH THIS FOR BEST RESULTS?If your goal is to increase muscle size and strength we’d recommend taking creatine aswell. Simply add 10gm to your post-workout shake","Title: 2.27KG - 5.0LB   Strawberry Price: 9.995E1 AUD Description: OPTIMUM NUTRITION 100% WHEY GOLD STANDARD100% Whey Gold Standard is a lean protein blend from Optimum Nutrition.It uses a blend of whey protein isolate, whey protein concentrate and whey peptides to produce a product that is a high protein, low carbohydrate and low fat.Each scoop packs 24g protein,5.5g BCAA’s and over 4g of glutamine for a very versatile protein powder.Whey protein is naturally high in amino acids, in particular, leucine. This is a key amino acid for triggering protein synthesis.Whey is also very similar to human tissue making it very easy for us to utilise.This mixes with ease, tastes fantastic and offers excellent value for money. With 4 sizes and 17 flavours to choose from, there is something for everyone.Optimum also went the extra mile adding digestive enzymes to every scoop to ensure it breaks down and absorbs without any upset stomachs.Whole food is still the king when it comes to nutrient intake. That being said there are times throughout the day a faster-digesting source can be of benefit. First thing in the morning and post-workout are times when protein intake is very important. Demand is very high and a fast-acting protein source is required. Whey protein is ideal at this time. High in amino acids and easily digested this speeds up the recovery process.HOW DO I USE 100% WHEY GOLD STANDARD?Mix 1 serving of Gold Standard 100% Whey in 300ml water in the morning with breakfast and again post-workout. These are times our bodies require a faster acting protein source.HOW MUCH DOES IT COST?100% Whey Gold Standard is $99.95 and has 74 serves making it $1.35 serve. This is for the 5lb 2.27kg size of the product. The bigger size offers even better value for money!SHOULD I USE ANYTHING ELSE WITH THIS FOR BEST RESULTS?If your goal is to increase muscle size and strength we’d recommend taking creatine aswell. Simply add 10gm to your post-workout shake",0,0,0
Title: 30'' HIGH BACKLESS METAL INDOOR-OUTDOOR BARSTOOL WITH SQUARE SEAT Price: 41.65 USD Description: Shipping Weight: 15 lbs. Seat Size: 12''W x 12''D Seat Height: 30''H Overall Width: 17''W Overall Depth: 17''D Overall Height: 30''H Weight Capacity: 500.000 lbs. Outbound Shipping: **4 Per Box** Additional Info: Stackable Industrial Style Modern Stool 500 lb. Weight Capacity Stacks 4 to 8 High Backless Design Drain Hole in Seat Seat Size: 12''W Powder Coat Finish Galvanized Steel Construction Cross Brace under seat provides extra stability Plastic Caps on cross brace protect finish when stacked Footrest Protective Plastic Floor Glides Lightweight Design Designed for Indoor and Outdoor Use Designed for Commercial and Residential Use,"Brand: Flash Furniture Title: Commercial Grade 30\"" High Backless Silver Metal Indoor-Outdoor Barstool with Square Seat Price: 36.98 USD Description: Let the clean lines and simple design of this square, industrial style barstool add a modern appearance to your home or business with this colorful bar height stool. This space-saving stool is stackable making it great for storing. This stool features a backless, lightweight design that is easy to move from your dining room to the patio or sidewalk. A cross brace underneath the seat adds extra stability and features plastic caps that prevent the finish from scratching when stacked. The lower support brace doubles as a footrest and protective floor glides prevent damage to flooring. This all-weather use stool is great for indoor and outdoor settings. For longevity, care should be taken to protect from long periods of wet weather. The unique design of this backless stool gives it the versatility to be used in multiple spaces.",0,1,1
